Side,Total Score,Turn Score
Player 2,2500,400
Player 2,2900,350
Player 2,3250,400
Player 2,3650,700
Player 2,4350,700
Player 2,5050,700
Player 2,5750,800
Player 2,6550,0
Player 2,6550,750
Player 2,7300,350
Player 2,7650,0
Player 2,7650,600
Player 2,8250,0
Player 2,8250,550
Player 2,8800,500
Player 2,9300,550
Player 2,9850,350
Player 1,0,900
Player 1,900,250
Player 1,1150,500
Player 1,1650,0
Player 1,1650,700
Player 1,2350,500
Player 1,2850,550
Player 1,3400,550
Player 1,3950,0
Player 1,3950,650
Player 1,4600,150
Player 1,4750,350
Player 1,5100,1000
Player 1,6100,1050
Player 1,7150,300
Player 1,7450,450
Player 1,7900,250
Player 1,8150,0
Player 1,8150,550
Player 1,8700,400
Player 2,0,850
Player 2,850,500
Player 2,1350,650
Player 2,2000,350
Player 2,2350,400
Player 2,2750,500
Player 2,3250,1050
Player 2,4300,400
Player 2,4700,550
Player 2,5250,500
Player 2,5750,450
Player 2,6200,400
Player 2,6600,350
Player 2,6950,350
Player 2,7300,250
Player 2,7550,650
Player 2,8200,150
Player 2,8350,1100
Player 2,9450,350
Player 2,9800,350
Player 1,0,250
Player 1,250,0
Player 1,250,0
Player 1,250,300
Player 1,550,300
Player 1,850,400
Player 1,1250,0
Player 1,1250,400
Player 1,1650,400
Player 1,2050,650
Player 1,2700,350
Player 1,3050,400
Player 1,3450,300
Player 1,3750,0
Player 1,3750,600
Player 1,4350,0
Player 1,4350,850
Player 1,5200,450
Player 1,5650,1050
Player 1,6700,800
Player 1,7500,1000
Player 1,8500,600
Player 1,9100,300
Player 1,9400,600
Player 2,0,400
Player 2,400,550
Player 2,950,1050
Player 2,2000,0
Player 2,2000,250
Player 2,2250,250
Player 2,2500,500
Player 2,3000,850
Player 2,3850,650
Player 2,4500,500
Player 2,5000,350
Player 2,5350,0
Player 2,5350,300
Player 2,5650,0
Player 2,5650,600
Player 2,6250,1200
Player 2,7450,250
Player 2,7700,350
Player 2,8050,0
Player 2,8050,200
Player 2,8250,200
Player 2,8450,350
Player 2,8800,600
Player 1,0,700
Player 1,700,400
Player 1,1100,1150
Player 1,2250,650
Player 1,2900,350
Player 1,3250,1100
Player 1,4350,1150
Player 1,5500,650
Player 1,6150,750
Player 1,6900,0
Player 1,6900,500
Player 1,7400,0
Player 1,7400,1050
Player 1,8450,200
Player 1,8650,850
Player 1,9500,0
Player 1,9500,550
Player 2,0,0
Player 2,0,350
Player 2,350,0
Player 2,350,200
Player 2,550,550
Player 2,1100,0
Player 2,1100,0
Player 2,1100,400
Player 2,1500,0
Player 2,1500,0
Player 2,1500,500
Player 2,2000,350
Player 2,2350,600
Player 2,2950,0
Player 2,2950,0
Player 2,2950,0
Player 1,0,600
Player 1,600,400
Player 1,1000,400
Player 1,1400,200
Player 1,1600,1000
Player 1,2600,300
Player 1,2900,1000
Player 1,3900,1000
Player 1,4900,500
Player 1,5400,0
Player 1,5400,700
Player 1,6100,0
Player 1,6100,0
Player 1,6100,1700
Player 1,7800,600
Player 1,8400,0
Player 1,8400,550
Player 1,8950,0
Player 1,8950,600
Player 1,9550,1000
Player 2,0,300
Player 2,300,0
Player 2,300,0
Player 2,300,300
Player 2,600,150
Player 2,750,300
Player 2,1050,450
Player 2,1500,0
Player 2,1500,0
Player 2,1500,450
Player 2,1950,300
Player 2,2250,400
Player 2,2650,350
Player 2,3000,600
Player 2,3600,700
Player 2,4300,650
Player 2,4950,350
Player 2,5300,650
Player 2,5950,750
Player 1,0,500
Player 1,500,400
Player 1,900,1050
Player 1,1950,400
Player 1,2350,600
Player 1,2950,400
Player 1,3350,600
Player 1,3950,300
Player 1,4250,600
Player 1,4850,350
Player 1,5200,750
Player 1,5950,300
Player 1,6250,400
Player 1,6650,1000
Player 1,7650,1000
Player 1,8650,200
Player 1,8850,500
Player 1,9350,0
Player 1,9350,300
Player 2,0,1050
Player 2,1050,0
Player 2,1050,400
Player 2,1450,500
Player 2,1950,300
Player 2,2250,300
Player 2,2550,1350
Player 2,3900,650
Player 2,4550,1100
Player 2,5650,350
Player 2,6000,250
Player 2,6250,0
Player 2,6250,300
Player 2,6550,250
Player 2,6800,1150
Player 2,7950,600
Player 2,8550,500
Player 2,9050,650
Player 2,9700,350
Player 1,0,400
Player 1,400,0
Player 1,400,250
Player 1,650,850
Player 1,1500,800
Player 1,2300,500
Player 1,2800,350
Player 1,3150,900
Player 1,4050,0
Player 1,4050,350
Player 1,4400,1000
Player 1,5400,300
Player 1,5700,850
Player 1,6550,800
Player 1,7350,0
Player 1,7350,200
Player 1,7550,300
Player 1,7850,450
Player 1,8300,350
Player 1,8650,600
Player 1,9250,350
Player 1,9600,450
Player 2,0,200
Player 2,200,400
Player 2,600,500
Player 2,1100,350
Player 2,1450,350
Player 2,1800,350
Player 2,2150,400
Player 2,2550,400
Player 2,2950,400
Player 2,3350,350
Player 2,3700,1100
Player 2,4800,250
Player 2,5050,0
Player 2,5050,600
Player 2,5650,250
Player 2,5900,0
Player 2,5900,400
Player 2,6300,600
Player 2,6900,500
Player 2,7400,800
Player 2,8200,350
Player 1,0,0
Player 1,0,700
Player 1,700,0
Player 1,700,350
Player 1,1050,1050
Player 1,2100,250
Player 1,2350,450
Player 1,2800,700
Player 1,3500,350
Player 1,3850,0
Player 1,3850,400
Player 1,4250,600
Player 1,4850,600
Player 1,5450,1050
Player 1,6500,700
Player 1,7200,1000
Player 1,8200,0
Player 1,8200,350
Player 1,8550,550
Player 1,9100,700
Player 1,9800,650
Player 2,0,300
Player 2,300,0
Player 2,300,300
Player 2,600,250
Player 2,850,400
Player 2,1250,250
Player 2,1500,0
Player 2,1500,300
Player 2,1800,1100
Player 2,2900,1000
Player 2,3900,250
Player 2,4150,0
Player 2,4150,500
Player 2,4650,450
Player 2,5100,800
Player 2,5900,350
Player 2,6250,500
Player 2,6750,1200
Player 2,7950,150
Player 2,8100,800
Player 1,0,250
Player 1,250,300
Player 1,550,400
Player 1,950,300
Player 1,1250,400
Player 1,1650,700
Player 1,2350,1050
Player 1,3400,250
Player 1,3650,350
Player 1,4000,350
Player 1,4350,350
Player 1,4700,700
Player 1,5400,350
Player 1,5750,1050
Player 1,6800,300
Player 1,7100,500
Player 1,7600,1000
Player 1,8600,300
Player 1,8900,450
Player 1,9350,500
Player 1,9850,600
Player 2,0,500
Player 2,500,450
Player 2,950,0
Player 2,950,800
Player 2,1750,400
Player 2,2150,900
Player 2,3050,950
Player 2,4000,600
Player 2,4600,500
Player 2,5100,450
Player 2,5550,800
Player 2,6350,300
Player 2,6650,200
Player 2,6850,350
Player 2,7200,500
Player 2,7700,300
Player 2,8000,300
Player 2,8300,1100
Player 2,9400,150
Player 2,9550,150
Player 1,0,1100
Player 1,1100,600
Player 1,1700,200
Player 1,1900,0
Player 1,1900,950
Player 1,2850,350
Player 1,3200,0
Player 1,3200,1000
Player 1,4200,350
Player 1,4550,250
Player 1,4800,1050
Player 1,5850,0
Player 1,5850,300
Player 1,6150,0
Player 1,6150,1000
Player 1,7150,0
Player 1,7150,0
Player 1,7150,1100
Player 1,8250,300
Player 2,0,750
Player 2,750,1600
Player 2,2350,0
Player 2,2350,300
Player 2,2650,600
Player 2,3250,700
Player 2,3950,500
Player 2,4450,300
Player 2,4750,300
Player 2,5050,400
Player 2,5450,350
Player 2,5800,400
Player 2,6200,0
Player 2,6200,1150
Player 2,7350,850
Player 2,8200,400
Player 2,8600,500
Player 2,9100,800
Player 2,9900,700
Player 1,0,500
Player 1,500,1150
Player 1,1650,650
Player 1,2300,0
Player 1,2300,0
Player 1,2300,600
Player 1,2900,200
Player 1,3100,1850
Player 1,4950,300
Player 1,5250,650
Player 1,5900,0
Player 1,5900,0
Player 1,5900,150
Player 1,6050,600
Player 1,6650,500
Player 1,7150,250
Player 1,7400,300
Player 1,7700,1100
Player 2,0,300
Player 2,300,0
Player 2,300,2050
Player 2,2350,500
Player 2,2850,300
Player 2,3150,300
Player 2,3450,300
Player 2,3750,250
Player 2,4000,1150
Player 2,5150,350
Player 2,5500,0
Player 2,5500,1100
Player 2,6600,500
Player 2,7100,800
Player 2,7900,1100
Player 2,9000,550
Player 2,9550,0
Player 2,9550,500
Player 1,0,500
Player 1,500,200
Player 1,700,950
Player 1,1650,800
Player 1,2450,450
Player 1,2900,250
Player 1,3150,350
Player 1,3500,700
Player 1,4200,200
Player 1,4400,950
Player 1,5350,300
Player 1,5650,250
Player 1,5900,1100
Player 1,7000,200
Player 1,7200,550
Player 1,7750,450
Player 1,8200,0
Player 2,0,650
Player 2,650,250
Player 2,900,800
Player 2,1700,400
Player 2,2100,1000
Player 2,3100,300
Player 2,3400,0
Player 2,3400,2050
Player 2,5450,800
Player 2,6250,300
Player 2,6550,300
Player 2,6850,300
Player 2,7150,0
Player 2,7150,600
Player 2,7750,600
Player 2,8350,450
Player 2,8800,1450
Player 1,0,400
Player 1,400,400
Player 1,800,1350
Player 1,2150,700
Player 1,2850,1000
Player 1,3850,300
Player 1,4150,1050
Player 1,5200,650
Player 1,5850,0
Player 1,5850,0
Player 1,5850,300
Player 1,6150,600
Player 1,6750,650
Player 1,7400,350
Player 1,7750,350
Player 1,8100,250
Player 1,8350,400
Player 1,8750,0
Player 1,8750,700
Player 1,9450,250
Player 1,9700,300
Player 2,0,200
Player 2,200,800
Player 2,1000,200
Player 2,1200,300
Player 2,1500,400
Player 2,1900,200
Player 2,2100,0
Player 2,2100,0
Player 2,2100,1100
Player 2,3200,550
Player 2,3750,800
Player 2,4550,450
Player 2,5000,1200
Player 2,6200,1200
Player 2,7400,200
Player 2,7600,450
Player 2,8050,500
Player 2,8550,300
Player 2,8850,300
Player 2,9150,300
Player 1,0,500
Player 1,500,550
Player 1,1050,600
Player 1,1650,0
Player 1,1650,850
Player 1,2500,400
Player 1,2900,400
Player 1,3300,400
Player 1,3700,800
Player 1,4500,500
Player 1,5000,300
Player 1,5300,800
Player 1,6100,300
Player 1,6400,500
Player 1,6900,300
Player 1,7200,650
Player 1,7850,600
Player 1,8450,1100
Player 1,9550,500
Player 2,0,550
Player 2,550,650
Player 2,1200,250
Player 2,1450,650
Player 2,2100,800
Player 2,2900,250
Player 2,3150,0
Player 2,3150,800
Player 2,3950,250
Player 2,4200,0
Player 2,4200,750
Player 2,4950,300
Player 2,5250,400
Player 2,5650,500
Player 2,6150,300
Player 2,6450,500
Player 2,6950,300
Player 2,7250,400
Player 1,0,250
Player 1,250,300
Player 1,550,900
Player 1,1450,0
Player 1,1450,300
Player 1,1750,0
Player 1,1750,0
Player 1,1750,0
Player 1,1750,1050
Player 1,2800,1100
Player 1,3900,450
Player 1,4350,800
Player 1,5150,1000
Player 1,6150,1100
Player 1,7250,300
Player 1,7550,200
Player 1,7750,400
Player 2,0,250
Player 2,250,1100
Player 2,1350,800
Player 2,2150,350
Player 2,2500,600
Player 2,3100,1450
Player 2,4550,300
Player 2,4850,450
Player 2,5300,600
Player 2,5900,0
Player 2,5900,1350
Player 2,7250,750
Player 2,8000,350
Player 2,8350,450
Player 2,8800,500
Player 2,9300,600
Player 2,9900,750
Player 1,0,300
Player 1,300,1050
Player 1,1350,900
Player 1,2250,0
Player 1,2250,200
Player 1,2450,300
Player 1,2750,200
Player 1,2950,0
Player 1,2950,0
Player 1,2950,650
Player 1,3600,350
Player 1,3950,450
Player 1,4400,750
Player 1,5150,500
Player 1,5650,1100
Player 1,6750,1200
Player 1,7950,250
Player 1,8200,550
Player 1,8750,300
Player 2,0,1100
Player 2,1100,0
Player 2,1100,0
Player 2,1100,500
Player 2,1600,350
Player 2,1950,1700
Player 2,3650,0
Player 2,3650,850
Player 2,4500,600
Player 2,5100,600
Player 2,5700,900
Player 2,6600,300
Player 2,6900,500
Player 2,7400,1300
Player 2,8700,650
Player 2,9350,350
Player 2,9700,0
Player 2,9700,200
Player 2,9900,250
Player 1,0,350
Player 1,350,350
Player 1,700,600
Player 1,1300,200
Player 1,1500,200
Player 1,1700,300
Player 1,2000,400
Player 1,2400,350
Player 1,2750,300
Player 1,3050,0
Player 1,3050,0
Player 1,3050,350
Player 1,3400,600
Player 1,4000,700
Player 1,4700,500
Player 1,5200,0
Player 1,5200,200
Player 1,5400,0
Player 1,5400,400
Player 1,5800,350
Player 1,6150,1500
Player 1,7650,350
Player 1,8000,0
Player 1,8000,0
Player 1,8000,650
Player 1,8650,600
Player 2,0,300
Player 2,300,1100
Player 2,1400,500
Player 2,1900,400
Player 2,2300,550
Player 2,2850,800
Player 2,3650,600
Player 2,4250,450
Player 2,4700,0
Player 2,4700,200
Player 2,4900,700
Player 2,5600,600
Player 2,6200,0
Player 2,6200,350
Player 2,6550,300
Player 2,6850,650
Player 2,7500,1200
Player 2,8700,0
Player 2,8700,0
Player 2,8700,0
Player 2,8700,250
Player 2,8950,400
Player 2,9350,300
Player 2,9650,0
Player 2,9650,300
Player 2,9950,200
Player 1,0,1100
Player 1,1100,400
Player 1,1500,350
Player 1,1850,400
Player 1,2250,250
Player 1,2500,0
Player 1,2500,250
Player 1,2750,400
Player 1,3150,0
Player 1,3150,200
Player 1,3350,0
Player 1,3350,600
Player 1,3950,650
Player 1,4600,200
Player 1,4800,0
Player 1,4800,300
Player 1,5100,550
Player 1,5650,400
Player 1,6050,200
Player 1,6250,850
Player 1,7100,500
Player 1,7600,600
Player 1,8200,500
Player 1,8700,1450
Player 2,0,1050
Player 2,1050,300
Player 2,1350,350
Player 2,1700,350
Player 2,2050,200
Player 2,2250,250
Player 2,2500,250
Player 2,2750,1300
Player 2,4050,650
Player 2,4700,700
Player 2,5400,700
Player 2,6100,0
Player 2,6100,350
Player 2,6450,550
Player 2,7000,0
Player 2,7000,400
Player 2,7400,0
Player 2,7400,450
Player 2,7850,250
Player 2,8100,0
Player 2,8100,400
Player 2,8500,0
Player 2,8500,500
Player 1,0,1550
Player 1,1550,350
Player 1,1900,500
Player 1,2400,450
Player 1,2850,300
Player 1,3150,350
Player 1,3500,500
Player 1,4000,500
Player 1,4500,0
Player 1,4500,350
Player 1,4850,1000
Player 1,5850,1300
Player 1,7150,350
Player 1,7500,0
Player 1,7500,1500
Player 1,9000,1100
Player 2,0,0
Player 2,0,300
Player 2,300,200
Player 2,500,1050
Player 2,1550,550
Player 2,2100,550
Player 2,2650,400
Player 2,3050,300
Player 2,3350,250
Player 2,3600,550
Player 2,4150,400
Player 2,4550,500
Player 2,5050,300
Player 2,5350,0
Player 2,5350,350
Player 1,0,550
Player 1,550,500
Player 1,1050,1150
Player 1,2200,600
Player 1,2800,300
Player 1,3100,650
Player 1,3750,700
Player 1,4450,400
Player 1,4850,200
Player 1,5050,500
Player 1,5550,350
Player 1,5900,250
Player 1,6150,300
Player 1,6450,500
Player 1,6950,200
Player 1,7150,200
Player 1,7350,400
Player 1,7750,500
Player 1,8250,300
Player 1,8550,400
Player 2,0,1050
Player 2,1050,800
Player 2,1850,400
Player 2,2250,600
Player 2,2850,200
Player 2,3050,450
Player 2,3500,600
Player 2,4100,300
Player 2,4400,1000
Player 2,5400,1000
Player 2,6400,1000
Player 2,7400,400
Player 2,7800,750
Player 2,8550,300
Player 2,8850,300
Player 2,9150,0
Player 2,9150,500
Player 2,9650,0
Player 2,9650,200
Player 2,9850,250
Player 1,0,600
Player 1,600,650
Player 1,1250,500
Player 1,1750,350
Player 1,2100,350
Player 1,2450,450
Player 1,2900,400
Player 1,3300,300
Player 1,3600,800
Player 1,4400,300
Player 1,4700,300
Player 1,5000,0
Player 1,5000,500
Player 1,5500,550
Player 1,6050,500
Player 1,6550,0
Player 1,6550,0
Player 1,6550,0
Player 1,6550,350
Player 1,6900,400
Player 1,7300,250
Player 1,7550,200
Player 1,7750,0
Player 2,0,250
Player 2,250,450
Player 2,700,650
Player 2,1350,0
Player 2,1350,1100
Player 2,2450,250
Player 2,2700,1050
Player 2,3750,1800
Player 2,5550,0
Player 2,5550,600
Player 2,6150,650
Player 2,6800,300
Player 2,7100,500
Player 2,7600,300
Player 2,7900,350
Player 2,8250,300
Player 2,8550,0
Player 2,8550,350
Player 2,8900,0
Player 2,8900,250
Player 2,9150,300
Player 2,9450,300
Player 2,9750,600
Player 1,0,400
Player 1,400,1050
Player 1,1450,350
Player 1,1800,400
Player 1,2200,0
Player 1,2200,300
Player 1,2500,550
Player 1,3050,450
Player 1,3500,450
Player 1,3950,1850
Player 1,5800,1050
Player 1,6850,0
Player 1,6850,300
Player 1,7150,0
Player 1,7150,350
Player 1,7500,0
Player 1,7500,1150
Player 1,8650,1200
Player 1,9850,700
Player 2,0,450
Player 2,450,400
Player 2,850,400
Player 2,1250,450
Player 2,1700,0
Player 2,1700,550
Player 2,2250,900
Player 2,3150,500
Player 2,3650,500
Player 2,4150,350
Player 2,4500,450
Player 2,4950,300
Player 2,5250,300
Player 2,5550,1150
Player 2,6700,850
Player 2,7550,450
Player 2,8000,250
Player 2,8250,350
Player 1,0,400
Player 1,400,0
Player 1,400,400
Player 1,800,450
Player 1,1250,800
Player 1,2050,350
Player 1,2400,350
Player 1,2750,1100
Player 1,3850,1100
Player 1,4950,350
Player 1,5300,300
Player 1,5600,450
Player 1,6050,500
Player 1,6550,750
Player 1,7300,0
Player 1,7300,1000
Player 1,8300,500
Player 1,8800,500
Player 1,9300,0
Player 1,9300,500
Player 1,9800,0
Player 1,9800,400
Player 2,0,500
Player 2,500,350
Player 2,850,250
Player 2,1100,700
Player 2,1800,1250
Player 2,3050,500
Player 2,3550,1050
Player 2,4600,0
Player 2,4600,250
Player 2,4850,200
Player 2,5050,0
Player 2,5050,500
Player 2,5550,250
Player 2,5800,0
Player 2,5800,1150
Player 2,6950,300
Player 2,7250,300
Player 2,7550,500
Player 2,8050,400
Player 2,8450,0
Player 2,8450,350
Player 1,0,950
Player 1,950,400
Player 1,1350,0
Player 1,1350,1000
Player 1,2350,350
Player 1,2700,850
Player 1,3550,600
Player 1,4150,500
Player 1,4650,450
Player 1,5100,450
Player 1,5550,0
Player 1,5550,700
Player 1,6250,0
Player 1,6250,1150
Player 1,7400,550
Player 1,7950,550
Player 1,8500,700
Player 1,9200,500
Player 1,9700,0
Player 1,9700,350
Player 2,0,350
Player 2,350,300
Player 2,650,500
Player 2,1150,250
Player 2,1400,600
Player 2,2000,0
Player 2,2000,1400
Player 2,3400,0
Player 2,3400,250
Player 2,3650,450
Player 2,4100,400
Player 2,4500,800
Player 2,5300,300
Player 2,5600,600
Player 2,6200,600
Player 2,6800,200
Player 2,7000,500
Player 2,7500,250
Player 2,7750,750
Player 1,0,1000
Player 1,1000,400
Player 1,1400,700
Player 1,2100,0
Player 1,2100,1400
Player 1,3500,450
Player 1,3950,400
Player 1,4350,750
Player 1,5100,0
Player 1,5100,700
Player 1,5800,0
Player 1,5800,850
Player 1,6650,350
Player 1,7000,500
Player 1,7500,400
Player 1,7900,600
Player 1,8500,600
Player 1,9100,350
Player 1,9450,0
Player 1,9450,600
Player 2,0,200
Player 2,200,0
Player 2,200,500
Player 2,700,250
Player 2,950,850
Player 2,1800,400
Player 2,2200,550
Player 2,2750,700
Player 2,3450,300
Player 2,3750,0
Player 2,3750,450
Player 2,4200,0
Player 2,4200,650
Player 2,4850,300
Player 2,5150,1250
Player 2,6400,650
Player 2,7050,750
Player 2,7800,400
Player 2,8200,0
Player 1,0,500
Player 1,500,450
Player 1,950,600
Player 1,1550,1750
Player 1,3300,350
Player 1,3650,500
Player 1,4150,650
Player 1,4800,350
Player 1,5150,1000
Player 1,6150,0
Player 1,6150,200
Player 1,6350,300
Player 1,6650,300
Player 1,6950,0
Player 1,6950,0
Player 1,6950,550
Player 1,7500,0
Player 1,7500,250
Player 1,7750,300
Player 1,8050,150
Player 1,8200,300
Player 1,8500,350
Player 1,8850,300
Player 1,9150,250
Player 1,9400,0
Player 2,0,600
Player 2,600,1050
Player 2,1650,400
Player 2,2050,500
Player 2,2550,450
Player 2,3000,400
Player 2,3400,700
Player 2,4100,300
Player 2,4400,300
Player 2,4700,500
Player 2,5200,200
Player 2,5400,300
Player 2,5700,250
Player 2,5950,300
Player 2,6250,550
Player 2,6800,0
Player 2,6800,300
Player 2,7100,0
Player 2,7100,350
Player 2,7450,900
Player 2,8350,250
Player 2,8600,300
Player 2,8900,0
Player 2,8900,600
Player 2,9500,750
Player 1,0,600
Player 1,600,0
Player 1,600,350
Player 1,950,300
Player 1,1250,350
Player 1,1600,400
Player 1,2000,350
Player 1,2350,300
Player 1,2650,1000
Player 1,3650,400
Player 1,4050,1050
Player 1,5100,0
Player 1,5100,250
Player 1,5350,350
Player 1,5700,550
Player 1,6250,250
Player 1,6500,600
Player 1,7100,250
Player 1,7350,700
Player 1,8050,150
Player 1,8200,350
Player 1,8550,0
Player 1,8550,300
Player 1,8850,350
Player 2,0,550
Player 2,550,400
Player 2,950,450
Player 2,1400,600
Player 2,2000,1350
Player 2,3350,300
Player 2,3650,500
Player 2,4150,300
Player 2,4450,0
Player 2,4450,500
Player 2,4950,200
Player 2,5150,0
Player 2,5150,0
Player 2,5150,800
Player 2,5950,500
Player 2,6450,250
Player 2,6700,250
Player 2,6950,400
Player 2,7350,400
Player 2,7750,750
Player 2,8500,150
Player 2,8650,350
Player 2,9000,450
Player 2,9450,700
Player 1,0,400
Player 1,400,0
Player 1,400,600
Player 1,1000,250
Player 1,1250,200
Player 1,1450,250
Player 1,1700,850
Player 1,2550,1050
Player 1,3600,500
Player 1,4100,400
Player 1,4500,450
Player 1,4950,350
Player 1,5300,1000
Player 1,6300,850
Player 1,7150,950
Player 1,8100,350
Player 1,8450,700
Player 1,9150,300
Player 1,9450,800
Player 2,0,700
Player 2,700,500
Player 2,1200,400
Player 2,1600,1050
Player 2,2650,1050
Player 2,3700,500
Player 2,4200,0
Player 2,4200,300
Player 2,4500,950
Player 2,5450,300
Player 2,5750,300
Player 2,6050,0
Player 2,6050,1200
Player 2,7250,0
Player 2,7250,600
Player 2,7850,450
Player 2,8300,0
Player 2,8300,0
Player 1,0,200
Player 1,200,250
Player 1,450,300
Player 1,750,200
Player 1,950,0
Player 1,950,300
Player 1,1250,900
Player 1,2150,350
Player 1,2500,250
Player 1,2750,1000
Player 1,3750,450
Player 1,4200,600
Player 1,4800,500
Player 1,5300,400
Player 1,5700,650
Player 1,6350,600
Player 1,6950,1250
Player 1,8200,600
Player 1,8800,250
Player 1,9050,700
Player 1,9750,250
Player 2,0,350
Player 2,350,0
Player 2,350,800
Player 2,1150,1000
Player 2,2150,250
Player 2,2400,0
Player 2,2400,450
Player 2,2850,400
Player 2,3250,250
Player 2,3500,400
Player 2,3900,550
Player 2,4450,700
Player 2,5150,600
Player 2,5750,300
Player 2,6050,300
Player 2,6350,1200
Player 2,7550,800
Player 2,8350,400
Player 2,8750,350
Player 2,9100,0
Player 1,0,500
Player 1,500,1100
Player 1,1600,400
Player 1,2000,350
Player 1,2350,1100
Player 1,3450,0
Player 1,3450,1200
Player 1,4650,550
Player 1,5200,300
Player 1,5500,0
Player 1,5500,750
Player 1,6250,350
Player 1,6600,1850
Player 1,8450,0
Player 1,8450,350
Player 1,8800,600
Player 1,9400,1750
Player 2,0,350
Player 2,350,1050
